[[[NEW TRACK]]]
47.446269,-121.418672,1071.200000,2026-05-09T16:53:06Z
47.446303,-121.418701,1060.000000,2026-05-09T16:53:28Z
47.446351,-121.418669,1072.000000,2026-05-09T16:53:49Z
47.446378,-121.418668,1072.000000,2026-05-09T16:53:59Z
47.446417,-121.418615,1079.000000,2026-05-09T16:54:19Z
47.446415,-121.418579,1080.000000,2026-05-09T16:54:24Z
47.446441,-121.418599,1080.000000,2026-05-09T16:54:32Z
47.446525,-121.418587,1085.000000,2026-05-09T16:54:49Z
47.446493,-121.418598,1087.500000,2026-05-09T16:54:53Z
47.446510,-121.418534,1086.000000,2026-05-09T16:55:11Z
47.446549,-121.418495,1098.000000,2026-05-09T16:55:32Z
47.446584,-121.418495,1098.000000,2026-05-09T16:55:41Z
47.446601,-121.418468,1098.000000,2026-05-09T16:55:47Z
47.446640,-121.418446,1106.000000,2026-05-09T16:56:12Z
47.446734,-121.418363,1103.000000,2026-05-09T16:57:36Z
47.446739,-121.418283,1114.000000,2026-05-09T16:58:24Z
47.446716,-121.418232,1116.000000,2026-05-09T16:58:37Z
47.446739,-121.418127,1123.000000,2026-05-09T16:58:59Z
47.446731,-121.418096,1126.900000,2026-05-09T16:59:09Z
47.446736,-121.418048,1122.000000,2026-05-09T16:59:29Z
47.446697,-121.418029,1126.000000,2026-05-09T16:59:49Z
47.446670,-121.417998,1120.000000,2026-05-09T16:59:58Z
47.446664,-121.417966,1120.000000,2026-05-09T17:00:10Z
47.446619,-121.417926,1130.000000,2026-05-09T17:00:30Z
47.446585,-121.417845,1132.000000,2026-05-09T17:00:42Z
47.446566,-121.417760,1131.000000,2026-05-09T17:01:14Z
47.446536,-121.417734,1137.000000,2026-05-09T17:01:53Z
47.446525,-121.417671,1140.000000,2026-05-09T17:03:17Z
47.446488,-121.417624,1144.000000,2026-05-09T17:03:26Z
47.446503,-121.417443,1149.000000,2026-05-09T17:03:54Z
47.446476,-121.417413,1152.000000,2026-05-09T17:04:04Z
47.446454,-121.417314,1157.000000,2026-05-09T17:04:28Z
47.446494,-121.417253,1157.000000,2026-05-09T17:04:41Z
47.446526,-121.417235,1160.000000,2026-05-09T17:04:48Z
47.446558,-121.417248,1157.000000,2026-05-09T17:04:55Z
47.446600,-121.417207,1163.000000,2026-05-09T17:05:15Z
47.446681,-121.417199,1155.000000,2026-05-09T17:05:42Z
47.446726,-121.417246,1165.000000,2026-05-09T17:06:18Z
47.446790,-121.417211,1168.000000,2026-05-09T17:06:43Z
47.446870,-121.417225,1159.000000,2026-05-09T17:07:01Z
47.446838,-121.417158,1176.000000,2026-05-09T17:07:40Z
47.446812,-121.417142,1181.000000,2026-05-09T17:07:46Z
47.446848,-121.417096,1182.000000,2026-05-09T17:08:03Z
47.446911,-121.417142,1180.000000,2026-05-09T17:08:29Z
47.446985,-121.417150,1185.000000,2026-05-09T17:08:54Z
47.447037,-121.417212,1187.000000,2026-05-09T17:09:04Z
47.447083,-121.417181,1182.000000,2026-05-09T17:09:19Z
47.447198,-121.417231,1191.000000,2026-05-09T17:09:53Z
47.447264,-121.417241,1190.000000,2026-05-09T17:10:07Z
47.447299,-121.417265,1195.000000,2026-05-09T17:10:19Z
47.447367,-121.417262,1200.000000,2026-05-09T17:10:32Z
47.447395,-121.417248,1201.000000,2026-05-09T17:10:41Z
47.447386,-121.417291,1205.000000,2026-05-09T17:11:10Z
47.447347,-121.417303,1208.000000,2026-05-09T17:11:20Z
47.447315,-121.417229,1205.000000,2026-05-09T17:11:32Z
47.447291,-121.417202,1205.000000,2026-05-09T17:11:35Z
47.447280,-121.417146,1201.000000,2026-05-09T17:11:45Z
47.447213,-121.417039,1207.000000,2026-05-09T17:12:15Z
47.447277,-121.417036,1206.000000,2026-05-09T17:12:22Z
47.447225,-121.417039,1206.000000,2026-05-09T17:12:26Z
47.447198,-121.416995,1208.000000,2026-05-09T17:12:29Z
47.447264,-121.416988,1208.000000,2026-05-09T17:12:31Z
47.447273,-121.417017,1209.000000,2026-05-09T17:12:34Z
47.447239,-121.417047,1205.000000,2026-05-09T17:12:38Z
47.447328,-121.416978,1206.000000,2026-05-09T17:12:51Z
47.447308,-121.417003,1205.000000,2026-05-09T17:12:58Z
47.447324,-121.417042,1208.000000,2026-05-09T17:13:13Z
47.447342,-121.417023,1216.000000,2026-05-09T17:13:23Z
47.447316,-121.417059,1226.000000,2026-05-09T17:13:38Z
47.447320,-121.416995,1226.200000,2026-05-09T17:13:49Z
47.447293,-121.417009,1226.200000,2026-05-09T17:13:50Z
47.447304,-121.416968,1226.100000,2026-05-09T17:13:51Z
47.447253,-121.416857,1218.000000,2026-05-09T17:14:03Z
47.447239,-121.416778,1221.000000,2026-05-09T17:14:10Z
47.447262,-121.416768,1220.000000,2026-05-09T17:14:15Z
47.447240,-121.416718,1220.000000,2026-05-09T17:14:22Z
47.447232,-121.416669,1218.000000,2026-05-09T17:14:41Z
47.447277,-121.416620,1224.000000,2026-05-09T17:15:10Z
47.447305,-121.416678,1229.000000,2026-05-09T17:15:21Z
47.447352,-121.416674,1230.000000,2026-05-09T17:15:41Z
47.447362,-121.416648,1227.000000,2026-05-09T17:15:49Z
47.447473,-121.416677,1233.000000,2026-05-09T17:16:13Z
47.447517,-121.416678,1215.000000,2026-05-09T17:16:32Z
47.447496,-121.416610,1232.000000,2026-05-09T17:17:05Z
47.447582,-121.416623,1239.000000,2026-05-09T17:17:29Z
47.447603,-121.416598,1240.000000,2026-05-09T17:17:37Z
47.447632,-121.416585,1242.000000,2026-05-09T17:17:46Z
47.447706,-121.416578,1248.000000,2026-05-09T17:17:55Z
47.447711,-121.416539,1248.000000,2026-05-09T17:17:59Z
47.447765,-121.416445,1248.000000,2026-05-09T17:18:18Z
47.447899,-121.416445,1251.000000,2026-05-09T17:18:43Z
47.448004,-121.416418,1254.000000,2026-05-09T17:19:50Z
47.448004,-121.416385,1253.000000,2026-05-09T17:20:00Z
47.448043,-121.416311,1262.000000,2026-05-09T17:20:10Z
47.448092,-121.416308,1266.000000,2026-05-09T17:20:18Z
47.448046,-121.416328,1266.000000,2026-05-09T17:20:22Z
47.448074,-121.416247,1261.000000,2026-05-09T17:20:32Z
47.448083,-121.416171,1263.000000,2026-05-09T17:20:42Z
47.448121,-121.416174,1265.000000,2026-05-09T17:20:48Z
47.448163,-121.416108,1266.000000,2026-05-09T17:21:01Z
47.448168,-121.416021,1269.000000,2026-05-09T17:21:10Z
47.448183,-121.416092,1272.000000,2026-05-09T17:21:16Z
47.448222,-121.416075,1268.000000,2026-05-09T17:21:26Z
47.448209,-121.416021,1272.200000,2026-05-09T17:21:38Z
47.448280,-121.416035,1271.000000,2026-05-09T17:22:01Z
47.448396,-121.415983,1273.000000,2026-05-09T17:22:46Z
47.448418,-121.415926,1279.000000,2026-05-09T17:23:12Z
47.448451,-121.415931,1274.000000,2026-05-09T17:23:20Z
47.448508,-121.415897,1280.000000,2026-05-09T17:23:30Z
47.448528,-121.415869,1279.000000,2026-05-09T17:23:37Z
47.448588,-121.415865,1280.000000,2026-05-09T17:23:47Z
47.448626,-121.415819,1280.000000,2026-05-09T17:24:03Z
47.448656,-121.415755,1288.000000,2026-05-09T17:24:21Z
47.448698,-121.415710,1295.000000,2026-05-09T17:24:37Z
47.448717,-121.415723,1296.000000,2026-05-09T17:24:40Z
47.448749,-121.415653,1295.000000,2026-05-09T17:24:51Z
47.448784,-121.415611,1296.000000,2026-05-09T17:25:11Z
47.448784,-121.415583,1295.000000,2026-05-09T17:25:19Z
47.448876,-121.415511,1299.000000,2026-05-09T17:25:50Z
47.448904,-121.415475,1301.000000,2026-05-09T17:26:06Z
47.448867,-121.415439,1302.000000,2026-05-09T17:26:13Z
47.448907,-121.415419,1301.000000,2026-05-09T17:26:23Z
47.448898,-121.415370,1304.000000,2026-05-09T17:26:34Z
47.448902,-121.415340,1302.000000,2026-05-09T17:27:19Z
47.448942,-121.415343,1307.000000,2026-05-09T17:27:53Z
47.448949,-121.415300,1308.000000,2026-05-09T17:27:58Z
47.448927,-121.415268,1309.000000,2026-05-09T17:28:05Z
47.448959,-121.415212,1318.000000,2026-05-09T17:28:32Z
47.448934,-121.415173,1323.000000,2026-05-09T17:28:45Z
47.448906,-121.415161,1320.000000,2026-05-09T17:28:50Z
47.448938,-121.415098,1320.000000,2026-05-09T17:29:11Z
47.448977,-121.415094,1319.000000,2026-05-09T17:29:26Z
47.449006,-121.415050,1328.000000,2026-05-09T17:30:05Z
47.449037,-121.415039,1329.200000,2026-05-09T17:30:07Z
47.449005,-121.415032,1328.000000,2026-05-09T17:30:09Z
47.449006,-121.414985,1320.000000,2026-05-09T17:30:19Z
47.448995,-121.414954,1325.000000,2026-05-09T17:30:28Z
47.448964,-121.414932,1327.200000,2026-05-09T17:30:31Z
47.449002,-121.414957,1326.000000,2026-05-09T17:30:33Z
47.449073,-121.414889,1332.000000,2026-05-09T17:31:13Z
47.449060,-121.414895,1333.100000,2026-05-09T17:31:20Z
47.449095,-121.414879,1329.000000,2026-05-09T17:31:26Z
47.449100,-121.414777,1336.000000,2026-05-09T17:31:58Z
47.449127,-121.414807,1336.000000,2026-05-09T17:32:05Z
47.449127,-121.414771,1336.000000,2026-05-09T17:32:15Z
47.449165,-121.414768,1338.000000,2026-05-09T17:32:22Z
47.449149,-121.414782,1340.000000,2026-05-09T17:32:29Z
47.449142,-121.414720,1340.800000,2026-05-09T17:32:41Z
47.449210,-121.414750,1348.000000,2026-05-09T17:33:11Z
47.449246,-121.414641,1352.000000,2026-05-09T17:33:40Z
47.449269,-121.414629,1352.000000,2026-05-09T17:33:46Z
47.449273,-121.414665,1353.000000,2026-05-09T17:33:52Z
47.449306,-121.414681,1350.000000,2026-05-09T17:33:58Z
47.449325,-121.414719,1348.000000,2026-05-09T17:34:07Z
47.449365,-121.414700,1347.000000,2026-05-09T17:34:20Z
47.449409,-121.414730,1348.000000,2026-05-09T17:34:26Z
47.449530,-121.414903,1354.000000,2026-05-09T17:35:04Z
47.449528,-121.414865,1351.000000,2026-05-09T17:35:20Z
47.449536,-121.414905,1344.000000,2026-05-09T17:35:31Z
47.449524,-121.414867,1350.000000,2026-05-09T17:36:18Z
47.449574,-121.414920,1344.000000,2026-05-09T17:36:44Z
47.449592,-121.414956,1348.000000,2026-05-09T17:36:56Z
47.449618,-121.414925,1344.000000,2026-05-09T17:37:08Z
47.449614,-121.414939,1344.000000,2026-05-09T17:37:21Z
47.449666,-121.414990,1348.000000,2026-05-09T17:37:32Z
47.449675,-121.414968,1347.000000,2026-05-09T17:37:45Z
47.449662,-121.414914,1352.000000,2026-05-09T17:37:58Z
47.449686,-121.414866,1356.100000,2026-05-09T17:38:03Z
47.449693,-121.414896,1354.000000,2026-05-09T17:38:07Z
47.449725,-121.414886,1351.000000,2026-05-09T17:38:17Z
47.449723,-121.414935,1342.000000,2026-05-09T17:38:41Z
47.449717,-121.414886,1356.000000,2026-05-09T17:38:56Z
47.449755,-121.414902,1356.000000,2026-05-09T17:39:06Z
47.449794,-121.414938,1360.000000,2026-05-09T17:39:29Z
47.449812,-121.414907,1354.000000,2026-05-09T17:39:39Z
47.449807,-121.414851,1363.000000,2026-05-09T17:39:49Z
47.449822,-121.414911,1365.000000,2026-05-09T17:40:25Z
47.449801,-121.414942,1371.000000,2026-05-09T17:40:33Z
47.449813,-121.414895,1370.000000,2026-05-09T17:40:38Z
47.449891,-121.414969,1371.000000,2026-05-09T17:40:56Z
47.449922,-121.414944,1371.000000,2026-05-09T17:40:59Z
47.449929,-121.414878,1371.000000,2026-05-09T17:41:04Z
47.449934,-121.414910,1370.000000,2026-05-09T17:41:08Z
47.449985,-121.414970,1372.000000,2026-05-09T17:41:12Z
47.449936,-121.414868,1370.000000,2026-05-09T17:41:22Z
47.449912,-121.414908,1374.000000,2026-05-09T17:41:28Z
47.449940,-121.414845,1365.000000,2026-05-09T17:41:47Z
47.449968,-121.414822,1378.000000,2026-05-09T17:42:04Z
47.450017,-121.414815,1376.000000,2026-05-09T17:42:26Z
47.450065,-121.414773,1380.000000,2026-05-09T17:42:39Z
47.450090,-121.414720,1380.000000,2026-05-09T17:42:42Z
47.450058,-121.414740,1372.000000,2026-05-09T17:42:50Z
47.450088,-121.414725,1384.000000,2026-05-09T17:42:59Z
47.450091,-121.414781,1386.000000,2026-05-09T17:43:02Z
47.450072,-121.414703,1391.000000,2026-05-09T17:43:19Z
47.450098,-121.414673,1391.000000,2026-05-09T17:43:25Z
47.450129,-121.414756,1390.000000,2026-05-09T17:43:32Z
47.450157,-121.414783,1386.000000,2026-05-09T17:43:39Z
47.450169,-121.414823,1390.000000,2026-05-09T17:43:49Z
47.450231,-121.414691,1391.000000,2026-05-09T17:44:21Z
47.450246,-121.414723,1395.000000,2026-05-09T17:44:35Z
47.450281,-121.414689,1404.000000,2026-05-09T17:44:53Z
47.450300,-121.414741,1404.000000,2026-05-09T17:45:01Z
47.450274,-121.414758,1407.000000,2026-05-09T17:45:07Z
47.450252,-121.414734,1402.000000,2026-05-09T17:45:13Z
47.450335,-121.414761,1405.000000,2026-05-09T17:45:22Z
47.450328,-121.414711,1404.000000,2026-05-09T17:45:39Z
47.450304,-121.414706,1408.200000,2026-05-09T17:45:52Z
47.450324,-121.414726,1404.000000,2026-05-09T17:45:57Z
47.450354,-121.414724,1404.000000,2026-05-09T17:46:11Z
47.450326,-121.414741,1408.600000,2026-05-09T17:46:18Z
47.450354,-121.414773,1408.000000,2026-05-09T17:46:21Z
47.450370,-121.414692,1408.000000,2026-05-09T17:46:30Z
47.450382,-121.414782,1410.000000,2026-05-09T17:46:35Z
47.450411,-121.414800,1413.000000,2026-05-09T17:46:42Z
47.450355,-121.414790,1416.000000,2026-05-09T17:46:48Z
47.450381,-121.414773,1419.000000,2026-05-09T17:46:57Z
47.450369,-121.414711,1421.200000,2026-05-09T17:47:04Z
47.450357,-121.414741,1420.000000,2026-05-09T17:47:05Z
47.450373,-121.414798,1418.000000,2026-05-09T17:47:07Z
47.450399,-121.414765,1418.000000,2026-05-09T17:47:10Z
47.450420,-121.414819,1420.000000,2026-05-09T17:47:43Z
47.450457,-121.414805,1423.000000,2026-05-09T17:48:12Z
47.450451,-121.414882,1425.900000,2026-05-09T17:48:15Z
